complex_name,protein_path,ligand_description,protein_sequence
[O-][N+](=O)c1c(OC)cc(NCc2cnccc2)c(c1)C(=O)N,input/pdb/10766.pdb,[O-][N+](=O)c1c(OC)cc(NCc2cnccc2)c(c1)C(=O)N,
Brc1ccc(cc1)C(=O)NC2=NNC(=C2)C,input/pdb/10766.pdb,Brc1ccc(cc1)C(=O)NC2=NNC(=C2)C,
S(=O)(=O)(N)c1ccc(NC=2SC(C(=O)Nc3c(F)cccc3F)=C(N2)N)cc1,input/pdb/10766.pdb,S(=O)(=O)(N)c1ccc(NC=2SC(C(=O)Nc3c(F)cccc3F)=C(N2)N)cc1,
Clc1nc(Nc2ccc(S(=O)(=O)N)cc2)cnc1,input/pdb/10766.pdb,Clc1nc(Nc2ccc(S(=O)(=O)N)cc2)cnc1,
[O-][N+](=O)c1c(NCCCOC)cc(NCc2cnccc2)c(c1)C(=O)N,input/pdb/10766.pdb,[O-][N+](=O)c1c(NCCCOC)cc(NCc2cnccc2)c(c1)C(=O)N,
S(=O)(=O)(N)c1cc(ccc1)C2=Nc3nc(nc(OCC4CCCCC4)c3N2)N,input/pdb/10766.pdb,S(=O)(=O)(N)c1cc(ccc1)C2=Nc3nc(nc(OCC4CCCCC4)c3N2)N,
[O-][N+](=O)c1c(NCCCC(=O)O)cc(NCc2cnccc2)c(c1)C(=O)N,input/pdb/10766.pdb,[O-][N+](=O)c1c(NCCCC(=O)O)cc(NCc2cnccc2)c(c1)C(=O)N,
Fc1c(nc(nc1)Nc2ccc(cc2)C(=O)N3C[C@@H](N(C)C)CC3)C=4N(C(=NC4)C)C(C)C,input/pdb/10766.pdb,Fc1c(nc(nc1)Nc2ccc(cc2)C(=O)N3C[C@@H](N(C)C)CC3)C=4N(C(=NC4)C)C(C)C,
O(c1c(OC)cc(NC2=NN3C(=NC(=C3C=N2)C)c4ccccc4)cc1OC)C,input/pdb/10766.pdb,O(c1c(OC)cc(NC2=NN3C(=NC(=C3C=N2)C)c4ccccc4)cc1OC)C,
S(=O)(=O)(N)c1ccc(NN=C2c3c4N=NNc4ccc3NC2=O)cc1,input/pdb/10766.pdb,S(=O)(=O)(N)c1ccc(NN=C2c3c4N=NNc4ccc3NC2=O)cc1,
Clc1c(Nc2nc(ncc2)Nc3ccc(OC[C@H](O)CN(C)C)cc3)cc(Cl)cc1,input/pdb/10766.pdb,Clc1c(Nc2nc(ncc2)Nc3ccc(OC[C@H](O)CN(C)C)cc3)cc(Cl)cc1,
[O-][N+](=O)c1c(N2CCOCC2)cc(NCc3cnc(nc3)N)c(c1)C(=O)N,input/pdb/10766.pdb,[O-][N+](=O)c1c(N2CCOCC2)cc(NCc3cnc(nc3)N)c(c1)C(=O)N,
BrC1=C2N=C(c3c(cccc3)C)C=C(N2N=C1)NCc4c[n+]([O-])ccc4,input/pdb/10766.pdb,BrC1=C2N=C(c3c(cccc3)C)C=C(N2N=C1)NCc4c[n+]([O-])ccc4,
O(c1nc(nc2N=C(Nc12)c3c(c(O)ccc3)C)N)CC4CCCCC4,input/pdb/10766.pdb,O(c1nc(nc2N=C(Nc12)c3c(c(O)ccc3)C)N)CC4CCCCC4,
S(=O)(=O)(NC)c1ccc(Nc2nc(ccn2)C=3N(C(=NC3)C)C4CC4)cc1,input/pdb/10766.pdb,S(=O)(=O)(NC)c1ccc(Nc2nc(ccn2)C=3N(C(=NC3)C)C4CC4)cc1,
S(=O)(=O)(N)c1ccc(NC=2SC(C(=O)c3cc(OC)ccc3)=C(N2)N)cc1,input/pdb/10766.pdb,S(=O)(=O)(N)c1ccc(NC=2SC(C(=O)c3cc(OC)ccc3)=C(N2)N)cc1,
S(=O)(=O)(NCCOC)c1ccc(Nc2nc(ccn2)C=3SC(=O)N(C3C)C)cc1,input/pdb/10766.pdb,S(=O)(=O)(NCCOC)c1ccc(Nc2nc(ccn2)C=3SC(=O)N(C3C)C)cc1,
O(c1nc(nc2NC(=Nc12)c3c(cccc3)C)N)CC4CCCCC4,input/pdb/10766.pdb,O(c1nc(nc2NC(=Nc12)c3c(cccc3)C)N)CC4CCCCC4,
Clc1c([N+]([O-])=O)cc(c(NCc2cnccc2)c1)C(=O)N,input/pdb/10766.pdb,Clc1c([N+]([O-])=O)cc(c(NCc2cnccc2)c1)C(=O)N,
S1C(=NC2=C1c3nc(ncc3CC2)Nc4cc([N+]([O-])=O)ccc4)C,input/pdb/10766.pdb,S1C(=NC2=C1c3nc(ncc3CC2)Nc4cc([N+]([O-])=O)ccc4)C,
O=C(NC1=NNC(=C1)C2CC2)Cc3cc4c(cc3)cccc4,input/pdb/10766.pdb,O=C(NC1=NNC(=C1)C2CC2)Cc3cc4c(cc3)cccc4,
S(=O)(=O)(N)c1cc(NC=2SC(C(=O)c3ccccc3)=C(N2)N)ccc1,input/pdb/10766.pdb,S(=O)(=O)(N)c1cc(NC=2SC(C(=O)c3ccccc3)=C(N2)N)ccc1,
S(=O)(=O)(N)c1ccc(NC=2N3N=CN=C3N=C(OC4CCCCC4)C2)cc1,input/pdb/10766.pdb,S(=O)(=O)(N)c1ccc(NC=2N3N=CN=C3N=C(OC4CCCCC4)C2)cc1,
S1C(=NC(=C1c2nc(ncc2C#N)Nc3cc(ccc3)C(=O)N4CCOCC4)C)NC,input/pdb/10766.pdb,S1C(=NC(=C1c2nc(ncc2C#N)Nc3cc(ccc3)C(=O)N4CCOCC4)C)NC,
S1C(=NC(=C1C=2NN=C3c4c(c(NC(=O)NN5CCN(CC5)C)ccc4)C(=O)C32)C)C,input/pdb/10766.pdb,S1C(=NC(=C1C=2NN=C3c4c(c(NC(=O)NN5CCN(CC5)C)ccc4)C(=O)C32)C)C,
S1C(=NC=C1C(C)C)NC(=O)Cc2cnccc2,input/pdb/10766.pdb,S1C(=NC=C1C(C)C)NC(=O)Cc2cnccc2,
Oc1c2c(ncc1)N3C(=NC=CC3=C2c4nc(ncc4)N)N,input/pdb/10766.pdb,Oc1c2c(ncc1)N3C(=NC=CC3=C2c4nc(ncc4)N)N,
[O-][N+](=O)c1c(NCCCN2CCOCC2)cc(NCc3cnccc3)c(c1)C(=O)N,input/pdb/10766.pdb,[O-][N+](=O)c1c(NCCCN2CCOCC2)cc(NCc3cnccc3)c(c1)C(=O)N,
S(=O)(=O)(N)c1ccc(NC=2SC(C(=O)c3ccc(S(=O)(=O)N)cc3)=C(N2)N)cc1,input/pdb/10766.pdb,S(=O)(=O)(N)c1ccc(NC=2SC(C(=O)c3ccc(S(=O)(=O)N)cc3)=C(N2)N)cc1,
S1C(=NC(=C1c2nc(ncc2)Nc3ccc(cc3)C(F)(F)F)C)C,input/pdb/10766.pdb,S1C(=NC(=C1c2nc(ncc2)Nc3ccc(cc3)C(F)(F)F)C)C,
Clc1c(N(c2ncnc(Nc3ccc(OC[C@H](O)CN(C)C)cc3)c2)CC#N)cc(cc1)C,input/pdb/10766.pdb,Clc1c(N(c2ncnc(Nc3ccc(OC[C@H](O)CN(C)C)cc3)c2)CC#N)cc(cc1)C,
O=C(O)c1ccc(cc1)C(=O)NC2=NNC(=C2)C3CC3,input/pdb/10766.pdb,O=C(O)c1ccc(cc1)C(=O)NC2=NNC(=C2)C3CC3,
O=C(NC=1N=CN(C1)C2CC(NC(=O)C)C2)Cc3ccc(OC)cc3,input/pdb/10766.pdb,O=C(NC=1N=CN(C1)C2CC(NC(=O)C)C2)Cc3ccc(OC)cc3,
[O-][N+](=O)c1cc(c(NCc2ccc(cc2)CN)cc1)C(=O)N,input/pdb/10766.pdb,[O-][N+](=O)c1cc(c(NCc2ccc(cc2)CN)cc1)C(=O)N,
BrC=1NC=2C(=O)NCC[C@H](C3=NC(=NC3=O)N)C2C1,input/pdb/10766.pdb,BrC=1NC=2C(=O)NCC[C@H](C3=NC(=NC3=O)N)C2C1,
S(=O)(=O)(N)c1ccc(Nc2nc(ccn2)C=3N4C(=NC3)C=CC=C4)cc1,input/pdb/10766.pdb,S(=O)(=O)(N)c1ccc(Nc2nc(ccn2)C=3N4C(=NC3)C=CC=C4)cc1,
Fc1ccc(NC(=O)C2=NNC=C2NC(=O)C)cc1,input/pdb/10766.pdb,Fc1ccc(NC(=O)C2=NNC=C2NC(=O)C)cc1,
[O-][N+](=O)c1c(NCCO)cc(NCc2cnc(nc2)N)c(c1)C(=O)N,input/pdb/10766.pdb,[O-][N+](=O)c1c(NCCO)cc(NCc2cnc(nc2)N)c(c1)C(=O)N,
S1C(=NC(N)=C1C(=O)c2ccccc2)Nc3cc(F)ccc3,input/pdb/10766.pdb,S1C(=NC(N)=C1C(=O)c2ccccc2)Nc3cc(F)ccc3,
O(c1nc(nc2NC=Nc12)Nc3ccc(O)cc3)CC4CCCCC4,input/pdb/10766.pdb,O(c1nc(nc2NC=Nc12)Nc3ccc(O)cc3)CC4CCCCC4,
S1C(=O)N(C(=C1c2nc(ncc2)Nc3ccc(N4CCNCC4)cc3)C)C,input/pdb/10766.pdb,S1C(=O)N(C(=C1c2nc(ncc2)Nc3ccc(N4CCNCC4)cc3)C)C,
S(=O)(=O)(NC(=N)N)c1ccc(N/C=C\2/c3c(NC2=O)cccc3)cc1,input/pdb/10766.pdb,S(=O)(=O)(NC(=N)N)c1ccc(N/C=C\2/c3c(NC2=O)cccc3)cc1,
O=C(NC1=NNC(=C1)C2CC2)c3ccc(cc3)C(=O)N,input/pdb/10766.pdb,O=C(NC1=NNC(=C1)C2CC2)c3ccc(cc3)C(=O)N,
S1C(=NC(N)=C1C(=O)c2cnccc2)NC3CCCCC3,input/pdb/10766.pdb,S1C(=NC(N)=C1C(=O)c2cnccc2)NC3CCCCC3,
BrC1=C2N=C(c3ccccc3)C=C(N2N=C1)NCc4ccncc4,input/pdb/10766.pdb,BrC1=C2N=C(c3ccccc3)C=C(N2N=C1)NCc4ccncc4,
O=C1N(c2ccc(cc2)[C@@H](C(=O)NC3=NNC(=C3)C4CC4)C)CCN1,input/pdb/10766.pdb,O=C1N(c2ccc(cc2)[C@@H](C(=O)NC3=NNC(=C3)C4CC4)C)CCN1,
Clc1c(cccc1)[C@H](OC2=C(SC(N3c4c(N=C3)cc(OC)c(OC)c4)=C2)C(=O)N)C,input/pdb/10766.pdb,Clc1c(cccc1)[C@H](OC2=C(SC(N3c4c(N=C3)cc(OC)c(OC)c4)=C2)C(=O)N)C,
n1cc(ccc1)CNC=2N3N=CC(=C3N=C(c4ccccc4)C2)C5CC5,input/pdb/10766.pdb,n1cc(ccc1)CNC=2N3N=CC(=C3N=C(c4ccccc4)C2)C5CC5,
S(=O)(=O)(NC=1SC=CN1)c2ccc(N/C=C\3/c4c(NC3=O)cccc4)cc2,input/pdb/10766.pdb,S(=O)(=O)(NC=1SC=CN1)c2ccc(N/C=C\3/c4c(NC3=O)cccc4)cc2,
S(=O)(=O)(N)c1cc(Nc2nc(OCC3CCCCC3)c4N=CNc4n2)ccc1,input/pdb/10766.pdb,S(=O)(=O)(N)c1cc(Nc2nc(OCC3CCCCC3)c4N=CNc4n2)ccc1,
Clc1c([N+]([O-])=O)cc(c(NCc2cc(F)c(F)c(F)c2)c1)C(=O)N,input/pdb/10766.pdb,Clc1c([N+]([O-])=O)cc(c(NCc2cc(F)c(F)c(F)c2)c1)C(=O)N,
O(c1nc(nc2NC=Nc12)Nc3ccccc3)CC4CCCCC4,input/pdb/10766.pdb,O(c1nc(nc2NC=Nc12)Nc3ccccc3)CC4CCCCC4,
S(=O)(=O)(NCCCN(C)C)c1ccc(Nc2nc(ccn2)C=3N4N=CC=CC4=NC3)cc1,input/pdb/10766.pdb,S(=O)(=O)(NCCCN(C)C)c1ccc(Nc2nc(ccn2)C=3N4N=CC=CC4=NC3)cc1,
S1C(c2ccc(cc2)CC(=O)NC=3NN=C(C3)C4CC4)=CC=C1,input/pdb/10766.pdb,S1C(c2ccc(cc2)CC(=O)NC=3NN=C(C3)C4CC4)=CC=C1,
S1C(SCC=2OC(=CN2)C(C)(C)C)=CN=C1NC(=O)C3CCNCC3,input/pdb/10766.pdb,S1C(SCC=2OC(=CN2)C(C)(C)C)=CN=C1NC(=O)C3CCNCC3,
Fc1c(cccc1)C2=NC=3N(N=CC3)C(NCc4ccncc4)=C2,input/pdb/10766.pdb,Fc1c(cccc1)C2=NC=3N(N=CC3)C(NCc4ccncc4)=C2,
S(=O)(=O)(N)c1ccc(cc1)C=2OC(/C(=C/3\SC(=N)NC3=O)/C)=CC2,input/pdb/10766.pdb,S(=O)(=O)(N)c1ccc(cc1)C=2OC(/C(=C/3\SC(=N)NC3=O)/C)=CC2,
S(=O)(=O)(Nc1ncccc1)c2ccc(N/C=C\3/c4c5SC=Nc5ccc4NC3=O)cc2,input/pdb/10766.pdb,S(=O)(=O)(Nc1ncccc1)c2ccc(N/C=C\3/c4c5SC=Nc5ccc4NC3=O)cc2,
S(=O)(=O)(N)c1ccc(NC=2SC(C(=O)c3ccc(OC)cc3)=C(N2)N)cc1,input/pdb/10766.pdb,S(=O)(=O)(N)c1ccc(NC=2SC(C(=O)c3ccc(OC)cc3)=C(N2)N)cc1,
Clc1c(c2ccccc2)cc3c(NN=C3NC(=O)CCC)c1,input/pdb/10766.pdb,Clc1c(c2ccccc2)cc3c(NN=C3NC(=O)CCC)c1,
[O-][N+](=O)c1cc(c(NCc2ccc(cc2)C(=O)O)cc1)C(=O)N,input/pdb/10766.pdb,[O-][N+](=O)c1cc(c(NCc2ccc(cc2)C(=O)O)cc1)C(=O)N,
Brc1c(nc(nc1)Nc2ccc(S(=O)(=O)N)cc2)N[C@@H](CO)C,input/pdb/10766.pdb,Brc1c(nc(nc1)Nc2ccc(S(=O)(=O)N)cc2)N[C@@H](CO)C,
Clc1cc(c2cc3c(nc(cc3C(=O)O)C(=O)N[C@H](C(=O)OC)Cc4ccc(O)cc4)cc2)ccc1,input/pdb/10766.pdb,Clc1cc(c2cc3c(nc(cc3C(=O)O)C(=O)N[C@H](C(=O)OC)Cc4ccc(O)cc4)cc2)ccc1,
S1C(=NC(=C1c2nc(ncc2)Nc3ccc(N(C)C)cc3)C)N,input/pdb/10766.pdb,S1C(=NC(=C1c2nc(ncc2)Nc3ccc(N(C)C)cc3)C)N,
BrC=1N2C(=NC1)C(NCc3cncnc3)=CC(c4ccccc4)=C2,input/pdb/10766.pdb,BrC=1N2C(=NC1)C(NCc3cncnc3)=CC(c4ccccc4)=C2,
O(c1c2c(ncc1)NC=C2c3nc(ncc3)N)CCC,input/pdb/10766.pdb,O(c1c2c(ncc1)NC=C2c3nc(ncc3)N)CCC,
O=C(NC1=NNC2=C1CN(C(=O)C)C2)c3ccccc3,input/pdb/10766.pdb,O=C(NC1=NNC2=C1CN(C(=O)C)C2)c3ccccc3,
Brc1c(Br)c(Br)c2NN=Nc2c1Br,input/pdb/10766.pdb,Brc1c(Br)c(Br)c2NN=Nc2c1Br,
Clc1ncc(cn1)CNc2c(cc([N+]([O-])=O)c(Cl)c2)C(=O)N,input/pdb/10766.pdb,Clc1ncc(cn1)CNc2c(cc([N+]([O-])=O)c(Cl)c2)C(=O)N,
n1c(nccc1C2=C3N(N=C2)N=CC=C3)NC4CC4,input/pdb/10766.pdb,n1c(nccc1C2=C3N(N=C2)N=CC=C3)NC4CC4,
Clc1c([N+]([O-])=O)cc(c(NCc2cncnc2)c1)C(=O)N,input/pdb/10766.pdb,Clc1c([N+]([O-])=O)cc(c(NCc2cncnc2)c1)C(=O)N,
Fc1c(c(F)ccc1)C(=O)NC=2C(=NNC2)C(=O)N[C@@H]3CNCCC3,input/pdb/10766.pdb,Fc1c(c(F)ccc1)C(=O)NC=2C(=NNC2)C(=O)N[C@@H]3CNCCC3,
S(=O)(=O)(N)c1c(c(ccc1)C2=Nc3nc(nc(OCC4CCCCC4)c3N2)N)C,input/pdb/10766.pdb,S(=O)(=O)(N)c1c(c(ccc1)C2=Nc3nc(nc(OCC4CCCCC4)c3N2)N)C,
S1C(=NC(N)=C1C(=O)c2cnccc2)NCC=C,input/pdb/10766.pdb,S1C(=NC(N)=C1C(=O)c2cnccc2)NCC=C,
[O-][N+](=O)c1c(NCCCO)cc(NCc2cnccc2)c(c1)C(=O)N,input/pdb/10766.pdb,[O-][N+](=O)c1c(NCCCO)cc(NCc2cnccc2)c(c1)C(=O)N,
S(=O)(=O)(N)c1ccc(NC=2SC(C(=O)c3cc(F)ccc3)=C(N2)N)cc1,input/pdb/10766.pdb,S(=O)(=O)(N)c1ccc(NC=2SC(C(=O)c3cc(F)ccc3)=C(N2)N)cc1,
O=Nc1c(OCC2CCCCC2)nc(nc1N)N,input/pdb/10766.pdb,O=Nc1c(OCC2CCCCC2)nc(nc1N)N,
Brc1c(NCCCNC(=O)C2(CN)CC2)c3N=C(Nc3nc1)c4ccc(OC)cc4,input/pdb/10766.pdb,Brc1c(NCCCNC(=O)C2(CN)CC2)c3N=C(Nc3nc1)c4ccc(OC)cc4,
O=C(NC)C1=NN(C=2c3nc(ncc3CC(C21)(C)C)Nc4ccc(N5CCN(CC5)C)cc4)C,input/pdb/10766.pdb,O=C(NC)C1=NN(C=2c3nc(ncc3CC(C21)(C)C)Nc4ccc(N5CCN(CC5)C)cc4)C,
OC[C@H](NC=1N=C(N2N=CC(=C2N1)C(C)C)NCc3ccccc3)CC,input/pdb/10766.pdb,OC[C@H](NC=1N=C(N2N=CC(=C2N1)C(C)C)NCc3ccccc3)CC,
Clc1c(cccc1)C2=NC=3C(=NNC3C)Nc4c2cc([N+]([O-])=O)cc4,input/pdb/10766.pdb,Clc1c(cccc1)C2=NC=3C(=NNC3C)Nc4c2cc([N+]([O-])=O)cc4,
[O-][N+](=O)c1c(NCCCCCC)cc(NCc2cnccc2)c(c1)C(=O)N,input/pdb/10766.pdb,[O-][N+](=O)c1c(NCCCCCC)cc(NCc2cnccc2)c(c1)C(=O)N,
Oc1c(c2c(cc1)cccc2)C=Nc3ccc(O)cc3,input/pdb/10766.pdb,Oc1c(c2c(cc1)cccc2)C=Nc3ccc(O)cc3,
S1C(=NC(N)=C1C(=O)c2ccncc2)NCC=C,input/pdb/10766.pdb,S1C(=NC(N)=C1C(=O)c2ccncc2)NCC=C,
S(=O)(=O)(N)c1ccc(NC=2SC(C(=O)c3c([N+]([O-])=O)cccc3)=C(N2)N)cc1,input/pdb/10766.pdb,S(=O)(=O)(N)c1ccc(NC=2SC(C(=O)c3c([N+]([O-])=O)cccc3)=C(N2)N)cc1,
OCC1=C2N=C(c3ccccc3)C=C(N2N=C1)NCc4cnccc4,input/pdb/10766.pdb,OCC1=C2N=C(c3ccccc3)C=C(N2N=C1)NCc4cnccc4,
S1(=O)(=O)Cc2c(ccc(N/C=C\3/c4c5SC=Nc5ccc4NC3=O)c2)C1,input/pdb/10766.pdb,S1(=O)(=O)Cc2c(ccc(N/C=C\3/c4c5SC=Nc5ccc4NC3=O)c2)C1,
Brc1c2nc(nc1)Nc3cc(S(=O)(=O)NCCCN2)ccc3,input/pdb/10766.pdb,Brc1c2nc(nc1)Nc3cc(S(=O)(=O)NCCCN2)ccc3,
S1C(=NC(N)=C1C(=O)c2cnccc2)NC(C)C,input/pdb/10766.pdb,S1C(=NC(N)=C1C(=O)c2cnccc2)NC(C)C,
[O-][N+](=O)c1cc(c(NCc2nccnc2)cc1)C(=O)N,input/pdb/10766.pdb,[O-][N+](=O)c1cc(c(NCc2nccnc2)cc1)C(=O)N,
S1C(=NC(N)=C1C(=O)c2cnccc2)Nc3ccc(cc3)C(=O)O,input/pdb/10766.pdb,S1C(=NC(N)=C1C(=O)c2cnccc2)Nc3ccc(cc3)C(=O)O,
O=C(N1C(C=2NN=C(NC(=O)CC(C)C)C2C1)(C)C)C3CCN(CC3)C,input/pdb/10766.pdb,O=C(N1C(C=2NN=C(NC(=O)CC(C)C)C2C1)(C)C)C3CCN(CC3)C,
O=C(NC1=NNC(=C1)C2CC2)Cc3ccc(OCCN4CCCC4)cc3,input/pdb/10766.pdb,O=C(NC1=NNC(=C1)C2CC2)Cc3ccc(OCCN4CCCC4)cc3,
S(=O)(=O)(N)c1ccc(Nc2ncnc(N)c2)cc1,input/pdb/10766.pdb,S(=O)(=O)(N)c1ccc(Nc2ncnc(N)c2)cc1,
Clc1c(Cl)cccc1C2=NC=3N(N=CC3)C(NCc4ccncc4)=C2,input/pdb/10766.pdb,Clc1c(Cl)cccc1C2=NC=3N(N=CC3)C(NCc4ccncc4)=C2,
Clc1c(Cl)cccc1C2=NC=3N(N=CC3SC#N)C(NCc4ccncc4)=C2,input/pdb/10766.pdb,Clc1c(Cl)cccc1C2=NC=3N(N=CC3SC#N)C(NCc4ccncc4)=C2,
S(=O)(=O)(N)c1ccc(NC(=O)C2=NNc3c2cccc3)cc1,input/pdb/10766.pdb,S(=O)(=O)(N)c1ccc(NC(=O)C2=NNc3c2cccc3)cc1,
Clc1c([N+]([O-])=O)cc(c(NCc2cnc(nc2)N)c1)C(=O)N,input/pdb/10766.pdb,Clc1c([N+]([O-])=O)cc(c(NCc2cnc(nc2)N)c1)C(=O)N,
[O-][N+](=O)c1cc(c(NCc2ncccc2)cc1)C(=O)N,input/pdb/10766.pdb,[O-][N+](=O)c1cc(c(NCc2ncccc2)cc1)C(=O)N,
Brc1cc\2c(NC(=O)/C2=C/3\Nc4c(cccc4)C3=O)cc1,input/pdb/10766.pdb,Brc1cc\2c(NC(=O)/C2=C/3\Nc4c(cccc4)C3=O)cc1,
BrC1=C2N=C(c3ccccc3)C=C(N2N=C1)NCc4cnccc4,input/pdb/10766.pdb,BrC1=C2N=C(c3ccccc3)C=C(N2N=C1)NCc4cnccc4,
O=C(O)C1=NN(C=2c3nc(ncc3CCC12)Nc4ccccc4)C,input/pdb/10766.pdb,O=C(O)C1=NN(C=2c3nc(ncc3CCC12)Nc4ccccc4)C,
S1(=O)(=O)N(c2c3OC(c4cc(O)c(O)cc4)=C(O)C(=O)c3cc(c2)C)CCC1,input/pdb/10766.pdb,S1(=O)(=O)N(c2c3OC(c4cc(O)c(O)cc4)=C(O)C(=O)c3cc(c2)C)CCC1,
O(c1nc(nc2NC(=Nc12)C(C)C)N)CC3CCCCC3,input/pdb/10766.pdb,O(c1nc(nc2NC(=Nc12)C(C)C)N)CC3CCCCC3,
S1C(=NC(=C1c2nc(ncc2)Nc3cc([N+]([O-])=O)c(N(C)C)cc3)C)C,input/pdb/10766.pdb,S1C(=NC(=C1c2nc(ncc2)Nc3cc([N+]([O-])=O)c(N(C)C)cc3)C)C,
S1C(=NC(N)=C1C(=O)c2cc3c(cc2)cccc3)NC4CCCCC4,input/pdb/10766.pdb,S1C(=NC(N)=C1C(=O)c2cc3c(cc2)cccc3)NC4CCCCC4,
ClC=1SC(C(=O)C=2SC(=NC2N)NCC=C)=CC1,input/pdb/10766.pdb,ClC=1SC(C(=O)C=2SC(=NC2N)NCC=C)=CC1,
[O-][N+](=O)c1cc(c(NCc2cnccc2)cc1)C(=O)N,input/pdb/10766.pdb,[O-][N+](=O)c1cc(c(NCc2cnccc2)cc1)C(=O)N,
O=C(Nc1c2c(ccc1)C3=NNC(=C3C2=O)C4CCCCC4)CN5CCC(CN)CC5,input/pdb/10766.pdb,O=C(Nc1c2c(ccc1)C3=NNC(=C3C2=O)C4CCCCC4)CN5CCC(CN)CC5,
S(=O)(=O)(NC)Cc1ccc(NN=C2c3c4SC=Nc4ccc3NC2=O)cc1,input/pdb/10766.pdb,S(=O)(=O)(NC)Cc1ccc(NN=C2c3c4SC=Nc4ccc3NC2=O)cc1,
Brc1c(nc(nc1)Nc2ccc(OC[C@H](O)CN(C)C)cc2)Nc3ccccc3,input/pdb/10766.pdb,Brc1c(nc(nc1)Nc2ccc(OC[C@H](O)CN(C)C)cc2)Nc3ccccc3,
Clc1ncc(cc1)CNc2c(cc([N+]([O-])=O)c(Cl)c2)C(=O)N,input/pdb/10766.pdb,Clc1ncc(cc1)CNc2c(cc([N+]([O-])=O)c(Cl)c2)C(=O)N,
[O-][N+](=O)c1c(N2CCC(N)CC2)cc(NCc3cnc(nc3)N)c(c1)C(=O)N,input/pdb/10766.pdb,[O-][N+](=O)c1c(N2CCC(N)CC2)cc(NCc3cnc(nc3)N)c(c1)C(=O)N,
S1C(=NC(N)=C1C(=O)c2cnccc2)Nc3ccc(cc3)C(=O)N,input/pdb/10766.pdb,S1C(=NC(N)=C1C(=O)c2cnccc2)Nc3ccc(cc3)C(=O)N,
S1C(=NC(N)=C1C(=O)c2cc(ccc2)C(F)(F)F)Nc3ccccc3,input/pdb/10766.pdb,S1C(=NC(N)=C1C(=O)c2cc(ccc2)C(F)(F)F)Nc3ccccc3,
Fc1c(C#C[C@@H](O)[C@@H](N)[C@H](O)C)c\2c(NC(=O)/C2=C\C=3NC=CC3OC)cc1,input/pdb/10766.pdb,Fc1c(C#C[C@@H](O)[C@@H](N)[C@H](O)C)c\2c(NC(=O)/C2=C\C=3NC=CC3OC)cc1,
S(=O)(=O)(N)c1ccc(NN=C2c3c(NC2=O)ccc(c3)C(=O)OCC(C)C)cc1,input/pdb/10766.pdb,S(=O)(=O)(N)c1ccc(NN=C2c3c(NC2=O)ccc(c3)C(=O)OCC(C)C)cc1,
S(=O)(=O)(NCCOC)c1ccc(Nc2nc(ccn2)C=3N(C(=NC3)C)C(C)C)cc1,input/pdb/10766.pdb,S(=O)(=O)(NCCOC)c1ccc(Nc2nc(ccn2)C=3N(C(=NC3)C)C(C)C)cc1,
S(=O)(=O)(N)c1ccc(NC=2SC(C(=O)N)=C(N2)N)cc1,input/pdb/10766.pdb,S(=O)(=O)(N)c1ccc(NC=2SC(C(=O)N)=C(N2)N)cc1,
[O-][N+](=O)c1c(NCCN2CCNCC2)cc(NCc3cnc(nc3)N)c(c1)C(=O)N,input/pdb/10766.pdb,[O-][N+](=O)c1c(NCCN2CCNCC2)cc(NCc3cnc(nc3)N)c(c1)C(=O)N,
Clc1ncc(cc1)CNc2c(cc([N+]([O-])=O)cc2)C(=O)N,input/pdb/10766.pdb,Clc1ncc(cc1)CNc2c(cc([N+]([O-])=O)cc2)C(=O)N,
FC(F)(F)Oc1ccc(cc1)CC(=O)NC=2NN=C(C2)C3CC3,input/pdb/10766.pdb,FC(F)(F)Oc1ccc(cc1)CC(=O)NC=2NN=C(C2)C3CC3,
S1C(=NC(N)=C1C(=O)c2cc(OC)ccc2)Nc3ccccc3,input/pdb/10766.pdb,S1C(=NC(N)=C1C(=O)c2cc(OC)ccc2)Nc3ccccc3,
S(=O)(=O)(N)c1ccc(NC=2SC(C(=O)Nc3cc(F)cc(F)c3)=C(N2)N)cc1,input/pdb/10766.pdb,S(=O)(=O)(N)c1ccc(NC=2SC(C(=O)Nc3cc(F)cc(F)c3)=C(N2)N)cc1,
S(=O)(=O)(N)c1ccc(cc1)CNc2c(cc([N+]([O-])=O)cc2)C(=O)N,input/pdb/10766.pdb,S(=O)(=O)(N)c1ccc(cc1)CNc2c(cc([N+]([O-])=O)cc2)C(=O)N,
Fc1c(c(F)ccc1)C(=O)C2=CN3C(=NC(N)=C3C(=O)c4ccccc4)C=C2,input/pdb/10766.pdb,Fc1c(c(F)ccc1)C(=O)C2=CN3C(=NC(N)=C3C(=O)c4ccccc4)C=C2,
FC(F)(F)C1=Nc2c(OCC3CCCCC3)nc(nc2N1)N,input/pdb/10766.pdb,FC(F)(F)C1=Nc2c(OCC3CCCCC3)nc(nc2N1)N,
Fc1c(c(F)ccc1)C2=NC=3N(N=CC3CC)C(NCc4cnc(nc4)N)=C2,input/pdb/10766.pdb,Fc1c(c(F)ccc1)C2=NC=3N(N=CC3CC)C(NCc4cnc(nc4)N)=C2,
